dominant_freq,dominant_period_steps,daily_freq_power_fraction,peak_power,total_power,container_id
0.0274869109947644,36.38095238095238,0.00534970737821797,66.90672092400354,2235.676040865048,c_15420
0.125,8.0,0.0004597322014373951,4.114681879812725,112.11213714922035,c_15446
0.0013020833333333333,768.0,0.01796165596868626,39.99367462930273,915.0223074003943,c_15486
0.0013333333333333333,750.0,0.007918649636369391,10337.086833258792,46272.9668575275,c_15527
0.09567496723460027,10.452054794520548,0.0001836545213885343,328.99567337309134,2189.9583916633537,c_15555
0.09505208333333333,10.52054794520548,0.0016429096894425188,27.859489374417315,1398.9062763962245,c_15570
0.0013020833333333333,768.0,0.006090602484536912,27.278202858730562,458.3332804368494,c_15604
0.0013020833333333333,768.0,0.022163388947452213,128.50124296022898,793.4441385109079,c_15616
0.002607561929595828,383.5,0.013945754040761408,88.489497850451,630.49767280422,c_15630
0.0013020833333333333,768.0,0.009452338270770652,19621.35570129063,67070.94158283749,c_15640
0.04432855280312907,22.558823529411768,0.0007266388652712562,9.444523675473384,447.8749461525583,c_15642
0.0026041666666666665,384.0,0.005151279783794456,159.29307855192982,1686.1701704596815,c_15647
0.0026109660574412533,383.0,0.0005848630061761967,0.02795810204226651,5.324755882856859,c_15794
0.01445466491458607,69.18181818181819,0.003567477258865702,7.3824638478387055,268.96984873016595,c_15856
0.0013020833333333333,768.0,0.03193259155228599,4960.668305258517,22506.73050503603,c_16008
0.0013020833333333333,768.0,0.004143432116462577,426.94724694416016,8752.452405323533,c_16048
