container_id,origin_index,origin_timestamp,hybrid_mae,hybrid_rmse,prophet_mae,prophet_rmse,n_history_steps,rolling_hybrid_mae,rolling_hybrid_rmse,rolling_prophet_mae,rolling_prophet_rmse,baseline_hybrid_mae,baseline_hybrid_rmse,baseline_prophet_mae
c_12174,296,1970-01-05 01:45:00,0.5674583848456881,0.8027973298764962,0.5685273504005626,0.8033774331888967,296,0.573322115063909,0.7849655314332287,0.5762015352125469,0.78759894560228,0.5749557041623001,0.7553018590539455,0.5838757200245314
c_12174,392,1970-01-06 01:45:00,0.5202696901700905,0.6789168926367769,0.5205750934379448,0.6791943984516324,392,0.5556379734326362,0.7496159851677447,0.5576593879543462,0.7514640965520641,0.5749557041623001,0.7553018590539455,0.5838757200245314
c_12174,488,1970-01-07 01:45:00,0.5204822415152249,0.6642872212602143,0.5178458655515689,0.6608355426468707,488,0.5360701055103345,0.7153338145911624,0.5356494364633587,0.7144691247624665,0.5749557041623001,0.7553018590539455,0.5838757200245314
c_12174,584,1970-01-08 01:45:00,0.5447854274838921,0.7377788314753404,0.5475621525944991,0.7381045539163045,584,0.5285124530564025,0.6936609817907772,0.528661037194671,0.6927114983382693,0.5749557041623001,0.7553018590539455,0.5838757200245314
c_12189,200,1970-01-04 01:45:00,0.5279939718184857,0.6314837242506289,0.5245455881132994,0.6285139424431253,200,0.5279939718184857,0.6314837242506289,0.5245455881132994,0.6285139424431253,0.4024761780560019,0.5173666973243207,0.5245455881132994
c_12189,296,1970-01-05 01:45:00,0.6048837167813013,1.5396514337526865,0.6114618913058975,1.543710168964726,296,0.5664388442998936,1.0855675790016577,0.5680037397095985,1.0861120557039257,0.4024761780560019,0.5173666973243207,0.5245455881132994
c_12189,392,1970-01-06 01:45:00,0.4697121574736387,0.6058616293225234,0.4738134274787707,0.6086757161495012,392,0.5341966153578085,0.9256655957752796,0.5366069689659893,0.9269666091857841,0.4024761780560019,0.5173666973243207,0.5245455881132994
c_12189,488,1970-01-07 01:45:00,0.5853561744731569,0.7726179804899078,0.5828234814788192,0.7684234818100936,488,0.5533173495760323,0.9727103478550392,0.5560329334211624,0.9736031223081069,0.4024761780560019,0.5173666973243207,0.5245455881132994
c_12189,584,1970-01-08 01:45:00,0.42869525818131865,0.569749219207598,0.4291834679210907,0.5686303916347877,584,0.4945878633760381,0.6494096096733432,0.49527345895956015,0.6485765298647941,0.4024761780560019,0.5173666973243207,0.5245455881132994
c_12193,200,1970-01-04 02:45:00,0.44080960686485265,0.5838934385565246,0.4411275709909072,0.5843628813324135,200,0.44080960686485265,0.5838934385565246,0.4411275709909072,0.5843628813324135,0.316933921865914,0.4207564636224599,0.4411275709909072
c_12193,296,1970-01-05 02:45:00,0.333388056202148,0.46119737961668505,0.3352008138875164,0.4616451953281229,296,0.38709883153350033,0.5225454090866049,0.3881641924392118,0.5230040383302682,0.316933921865914,0.4207564636224599,0.4411275709909072
c_12193,392,1970-01-06 02:45:00,0.3389624678414491,0.495141418626386,0.3407308628487747,0.49699523166930837,392,0.37105337696948326,0.5134107455998652,0.3723530825757328,0.5143344361099483,0.316933921865914,0.4207564636224599,0.4411275709909072
c_12193,488,1970-01-07 02:45:00,0.34153379492496033,0.49361122964989496,0.34101871337029155,0.4904209929558417,488,0.33796143965618586,0.483316675964322,0.33898346336886087,0.48302047331775766,0.316933921865914,0.4207564636224599,0.4411275709909072
