container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,variant_id
c_12999,1.428679575858524,1.9681596056832011,2.896729118802965,3.623955034302106,1.2189582125807468,1.5971478049904573,0.05102427056637585,0.07029141448868576,-0.005750521273173728,-0.04412963895926336,0.06878996220400194,0.0021003428039533117,0.030532693094445715,R0
c_13020,0.9729122304369134,1.1862921043698618,1.2738647799213483,1.4981457844281372,0.8152704188022096,0.9842666575169415,0.07483940234130104,0.09125323879768167,0.01088353435299117,-0.3500043360166998,0.07853815701779956,0.007964795559136215,0.10141306928466766,R0
c_13044,0.5343287646317701,0.6782292433975402,1.0193744564332907,1.1820113879946976,0.38150614940663347,0.4058652155400329,0.13358219115794254,0.16955731084938505,0.013413209560841435,-0.0007218837525235777,0.169496143630198,0.006049025079498171,0.03568827555567144,R0
c_13083,0.7887811706569572,1.0521223855424442,2.378653650680905,2.4830467765056023,0.663735020542714,0.8420791303599416,0.08764235229521748,0.11690248728249382,0.2798653292242123,-0.03430654904677666,0.11494738990940959,0.006908448329439653,0.06010095866364798,R0
c_13166,1.2872276798415354,1.6096977048705676,0.7909681848715948,1.1930458996910012,1.3203116461728648,1.6337006804242458,0.06129655618293025,0.07665227166050322,0.26844363732868004,-0.21518303943679595,0.06953511550824189,0.0012186439284904078,0.017525590050195054,R0
c_13170,2.1948250755188785,2.7719564361256235,7.03516435921914,7.14203824038669,1.9288723676232595,2.3028785792191053,0.07080080888770574,0.08941794955243945,-0.2134111680549931,-1.23399721391579,0.05982509449152415,0.004115814129523785,0.06879745305052383,R0
c_13229,1.3645454682251543,2.594893205726107,3.7348186754546218,5.362741357002858,0.7407893610595045,0.9681323220896697,0.1605347609676652,0.3052815536148361,0.02270104385586058,-0.1528611441592862,0.28432304536567793,0.001749047683993276,0.006151621236835599,R0
c_13269,0.4220212670040375,0.5405082535487855,1.2110567608754845,1.2569936987292045,0.3502907675611787,0.41841224856130194,0.14067375566801252,0.18016941784959517,-0.09339171197532312,-0.008954086598210953,0.1793681684101896,0.005110479624241991,0.028491563857389945,R0
c_13308,0.003517761426610601,0.003700879826330216,0.003517761426610601,0.003700879826330216,,,0.014071045706442404,0.014803519305320863,0.38904011314100706,-8.257406794074129,0.004865419599840783,0.0008630838212020815,0.17739144661445547,R0
c_13389,7.2650097165143785,8.218902748738902,3.374863072450786,4.3419427574865965,8.421539799884634,9.056937402050917,0.13537285186051637,0.1531472561876814,-0.323631580874687,-0.9255679518723754,0.11036460054530707,0.004617665940788357,0.04184010015868,R0
