container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,day1_mape,energy_recovery_ratio,energy_actual,energy_predicted,variant_id
c_13166,1.2904428900105724,1.6122252580809207,0.7834898804766102,1.1981652778870782,1.3242397573128366,1.6361076674345376,0.061449661429074875,0.0767726313371867,0.13396801385527457,-0.21900220520460434,0.06953511550824189,0.0030779431108385324,0.044264586149622615,10.186991357355506,0.0016372528492128314,0.5675465484558437,0.0009292172035202384,v1_prophet
c_13170,2.2126400803815414,2.781118644205501,7.0335005580655405,7.135791977687295,1.9477576365527498,2.315561242384019,0.07137548646392068,0.08971350465179034,-0.21406779569866366,-1.2487897801293397,0.05982509449152415,0.004828267730772495,0.08070639539828141,11.389607400181172,0.003259225376952036,0.7415010330714855,0.0024167189840227365,v1_prophet
c_13229,1.3497864368266441,2.5762320998657287,3.7137038541277825,5.333264699931227,0.7277029059579231,0.9478163873768873,0.15879840433254636,0.3030861293959681,0.2661062775414755,-0.1363392261598395,0.28432304536567793,0.007169350981712341,0.025215511364868735,10.152738504065619,0.0005725804465862576,8.947647249712865,0.005123247858136892,v1_prophet
c_13269,0.421296403969492,0.5402218449992829,1.2112861118207017,1.256697855712358,0.3494791578012002,0.4180893990112111,0.14043213465649737,0.1800739483330943,-0.10221478276526776,-0.007885105642028822,0.1793681684101896,0.004661109764128923,0.02598627061558451,16.201176673375006,0.0006927857367727957,3.095697365133087,0.002144654979929328,v1_prophet
c_13308,0.0035417738263196622,0.003692313840845614,0.0035417738263196622,0.003692313840845614,,,0.014167095305278649,0.014769255363382456,0.5819766957240663,-8.214602356110795,0.004865419599840783,0.001501243794336915,0.30855381813030924,35.417738263196625,0.010010659762828406,0.02224524013626291,0.0002226895303465426,v1_prophet
c_13389,7.399541421033003,8.36169974829587,3.4593688723947182,4.448263456619694,8.570944070628169,9.209876548013153,0.1378796538080684,0.15580806984402243,-0.37540674078580605,-0.9930596811371815,0.11036460054530707,0.008586768992245197,0.07780365216580602,72.56837565875186,0.0038187518880028605,2.1825183470828864,0.008334496058523655,v1_prophet
c_13403,0.3636354827842552,0.4674076139137688,0.9833820068747846,1.1083054594111277,0.3072948896851162,0.3558980368760185,0.05194792611203645,0.06677251627339553,0.06315712549973938,-0.13694144656444807,0.0626222536918062,0.004223913419991732,0.06745067721100573,16.85138002714366,0.004174780507202107,0.43422409502277876,0.0018127902876585722,v1_prophet
c_13441,0.845101284915736,1.1651169569441038,1.8200860605249805,2.2859489454370148,0.7317309621704752,0.9527447279515099,0.04225506424578681,0.058255847847205194,0.1104374296059356,-0.1562553538283471,0.05417671261395331,0.003251956542953849,0.060024988340032684,6.493340012115036,0.0031166755586049468,0.33013417231002107,0.0010289211058989167,v1_prophet
c_13607,1.9356294159234508,4.199446743787619,2.5773960761868744,4.914690172223731,0.20779609982961927,0.29097444697044833,0.13825924399453218,0.2999604816991156,0.15772458406710077,-0.24857424437894893,0.26844595006624344,0.004288483411073685,0.0159752211199887,25.728381764186953,0.00020648668879003098,8.684797258011177,0.0017932950286194682,v1_prophet
c_13615,5.158492122417545,5.727324264281842,5.914259990392802,7.349714046376312,5.060686868914866,5.482393302748369,0.06141062050497078,0.06818243171764096,-0.32528871696006395,-0.9454303351463813,0.04888376464075687,0.005502298474311829,0.1125588120053316,105.83429452659321,0.007035043834863938,0.42032040266963017,0.0029569724574685097,v1_prophet
c_13658,1.1976174873467593,2.7840469776298815,3.5473344798221986,5.600389215875594,0.45729569519696334,0.5577329549117841,0.19960291455779325,0.4640078296049803,-0.10973390828492928,-0.10248017962386324,0.4419161909999782,0.005796210840344429,0.013116086168349318,16.674656024110455,0.00016028239278487907,20.58839018716945,0.0032999564427882433,v1_prophet
c_13690,0.8497625080397745,1.7873377428886321,2.405997783504637,4.607000565291293,0.6483673547443219,0.9280613544136532,0.023604514112215962,0.04964827063579534,0.2623996101713398,0.015901526874906202,0.05004778330120461,0.0036417178343981504,0.07276481782381952,23.644667993755345,0.005360057537255266,0.24541815249873214,0.0013154554180800915,v1_prophet
c_1379,0.4097934535842094,0.5286153736371688,0.5597986389934673,0.700961037316991,0.33479086087958043,0.416507061104718,0.06829890893070158,0.08810256227286145,0.2168557173261232,0.029149379230938854,0.08941540187068964,0.007566194981336594,0.0846184753749543,15.908701185435051,0.0071599626277485924,0.7677884192201269,0.005497336387634277,v1_prophet
c_1387,0.36139238296984116,0.49634866765452423,0.7894343247477876,0.8969141988487682,0.28212535671466593,0.3781685199384022,0.015058015957076717,0.02068119448560518,-0.029925755756563956,-0.23511978644123643,0.018608916157632088,0.0015610746340826154,0.08388853068384484,11.62606062592665,0.006240038248543433,0.03999443455595307,0.00024956680135801435,v1_prophet
c_13873,1.7425963141890637,3.5877966551384683,2.275545949939424,4.168535704823082,0.22901934865803933,0.28244362400031403,0.24894233059843765,0.5125423793054954,-0.15015387534166774,-0.2881258895803662,0.45159656108562246,0.003308974439278245,0.0073272799760112995,23.738322072394645,4.485868738991269e-05,25.133775748376735,0.0011274681892246008,v1_prophet
c_14106,0.009500430834986943,0.05735453763117599,0.009500430834986943,0.05735453763117599,,,0.028501292504960835,0.172063612893528,-0.09300889519210996,-0.02732743218396294,0.1697596984966465,0.002674963092431426,0.015757350632218923,18.5639376260089,0.0002577973228773934,2.830035511796115,0.0007295755785889924,v1_prophet
c_14135,1.9805835754331067,3.0310003890960866,3.619764632883381,4.837208051297556,1.2710872968352267,1.7423162325019308,0.07335494723826319,0.11225927367022544,0.41775089903231966,-0.07542794430099176,0.10825091336325612,0.0074401297606527805,0.06873041094522721,7.825168262245587,0.004239822575836943,1.2640344471792495,0.005359281785786152,v1_prophet
c_14296,3.76845486137997,4.764564997446926,5.2062150633796,5.725640059313083,0.6053824169807865,0.7217726596962444,0.14494057159153728,0.18325249990180484,0.4578759810111672,-1.534225404845294,0.11511377275869804,0.003802236635237932,0.03303024950114524,33.025347873888485,0.00044757884052737797,3.238810196264726,0.0014496229123324156,v1_prophet
c_14363,0.4908464861858058,1.0249529973111187,1.6298640768664363,2.5077630749463187,0.2963800682647226,0.3951920052331678,0.11549329086724842,0.24116541113202794,0.1863833489636137,-0.10034576729204492,0.22990606653800363,0.007393313106149435,0.03215797311258559,13.646258238541261,0.0009304911751988744,5.639646559439631,0.005247641354799271,v1_prophet
c_14388,0.6882776974988906,0.8106413794410381,0.5531938521291292,0.6678594468835714,0.7308383611085415,0.8506770332187804,0.020856899924208805,0.024564890286092062,0.20552544390479643,-0.16171656076168084,0.02279107123613466,0.0026585569139569998,0.11664905464127223,8.881883394092627,0.011620369441040527,0.05908748310682214,0.0006866183830425143,v1_prophet
c_14396,2.358338970036901,2.7848770957230027,1.7069564468871676,2.414705843097025,2.5297554234973574,2.874378184246276,0.1123018557160429,0.1326131950344287,-0.17319691375678437,-0.6363881434140846,0.10366772703645527,0.014200897887349129,0.13698475208543265,15.319049113035621,0.012661367467668147,1.5812072871955314,0.020020246505737305,v1_prophet
c_14413,0.5468922724246839,0.7143928189922676,0.9027812886690926,1.0494550540329246,0.3137236066093816,0.35092874281416514,0.13672306810617096,0.1785982047480669,-0.03431517975721039,-0.09031608456777018,0.17104125702717543,0.006253983359783888,0.03656418029475918,19.16593376004291,0.0013303610974825639,3.069541074465497,0.004083598032593727,v1_prophet
c_14416,0.3227293157578333,0.5387160826260766,1.046534922487949,1.38818651702564,0.2193285147963883,0.23744422965888504,0.16136465787891668,0.2693580413130383,-0.04092410560093737,-0.003201260200034861,0.26892793112036467,0.006189198233187199,0.023014337735030897,12.87620886386898,0.0005416205878576537,6.947123754024309,0.0037627052515745163,v1_prophet
c_14417,1.3192028167082424,1.8705883212191723,3.639403316646891,4.478195732719084,1.1645227833789993,1.5477160303527167,0.04548975230028423,0.06450304555928181,-0.19952904320032344,-0.016580476074376405,0.06397485914330697,0.002111860318109393,0.03301078496130359,12.239131693425682,0.0012901970677068914,0.39335944192050937,0.0005075111985206604,v1_prophet
c_14435,0.45755882938622056,0.5460240580394468,0.6538121362636304,0.6845610111194121,0.4026079034605458,0.5004072844009312,0.014602941363390015,0.017426299724663197,0.048275026298459756,-0.0049102856338538725,0.017383672589546508,0.0017198348650708795,0.09893391952774608,10.927890917479989,0.00974277146539786,0.029152446119895377,0.0002840256202034652,v1_prophet
