container_id,day1_mae,day1_rmse,day1_mape,forecast_mae_scaled,forecast_rmse_scaled,forecast_pearson_r,forecast_r2,forecast_std_ratio,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_ratio,train_steps,validation_steps,input_window,variant_id
c_15282,0.32508151969975896,0.4177965700787702,25.840235130871257,0.16254075907377732,0.20889828240903227,0.06770634165353372,-0.05464665586986661,0.2523812275250301,0.16254075907377732,0.20889828240903227,0.06770634165353372,-0.05464665586986661,0.2523812275250301,613,154,192,g192
c_15420,1.4508305672142239,1.7847273990468162,47.566770504312686,0.19344407937454958,0.23796365642796832,0.1227183891735395,-0.12540624862631167,0.47410178639156986,0.19344407937454958,0.23796365642796832,0.1227183891735395,-0.12540624862631167,0.47410178639156986,611,153,192,g192
c_15446,0.14041463513341215,0.48530586409717963,758.4915641333081,0.028082927071308304,0.09706117283378964,-0.10993293467790943,-0.06632743828336474,0.16938422280367887,0.028082927071308304,0.09706117283378964,-0.10993293467790943,-0.06632743828336474,0.16938422280367887,614,154,192,g192
c_15486,1.1229978669020866,1.419244203197148,29.771642623631205,0.22459957089689042,0.28384883521072085,-0.2855043903431038,-0.2097832051430324,0.17682655362235936,0.22459957089689042,0.28384883521072085,-0.2855043903431038,-0.2097832051430324,0.17682655362235936,614,154,192,g192
c_15527,6.482808405823178,7.999907893249002,16.462716205544616,0.13941523825411498,0.17204103370125923,0.029406769771785406,-0.9817661631211518,0.8980505108227914,0.13941523825411498,0.17204103370125923,0.029406769771785406,-0.9817661631211518,0.8980505108227914,600,150,192,g192
c_15555,1.5026615798946412,1.8582552950526876,5854.339200554387,0.30053231715860346,0.37165105835676715,0.009440664251666375,-0.10782422540015002,0.33793339216299756,0.30053231715860346,0.37165105835676715,0.009440664251666375,-0.10782422540015002,0.33793339216299756,610,153,192,g192
c_15570,1.0474029233058295,1.2586712968736105,17.660338628130493,0.0418961157867064,0.05034685068161613,-0.13889343533052573,-0.6761087944538731,0.6665886042629627,0.0418961157867064,0.05034685068161613,-0.13889343533052573,-0.6761087944538731,0.6665886042629627,614,154,192,g192
c_15604,0.7403918678561846,1.8160167187954837,29.76262272606028,0.24679728806950152,0.6053389050043275,0.13515665674486926,-0.04990848224011635,0.0971503194738662,0.24679728806950152,0.6053389050043275,0.13515665674486926,-0.04990848224011635,0.0971503194738662,614,154,192,g192
c_15616,2.4736010700464246,3.042729544509521,42.337704023550636,0.11779052428457708,0.14489188103801637,0.373482678070982,0.00723769591897816,0.4518868032361227,0.11779052428457708,0.14489188103801637,0.373482678070982,0.00723769591897816,0.4518868032361227,614,154,192,g192
c_15630,1.3366697052168466,1.6306052156581754,17.36842277219621,0.1215154285583656,0.1482368391155701,0.40745660428988406,-0.3893517721149138,0.2824800648188978,0.1215154285583656,0.1482368391155701,0.40745660428988406,-0.3893517721149138,0.2824800648188978,613,154,192,g192
c_15640,7.5952377047803665,8.598608816090064,204.2685639611005,0.1550048498065124,0.17548180944678113,0.23375058930015616,-0.5119263157443257,0.4048633203560014,0.1550048498065124,0.17548180944678113,0.23375058930015616,-0.5119263157443257,0.4048633203560014,614,154,192,g192
c_15642,0.5044114457236396,0.6472866225902189,9.66884639138735,0.0720587788142323,0.09246951688213212,0.18619781715766387,-0.2775263878966252,0.7007056529221588,0.0720587788142323,0.09246951688213212,0.18619781715766387,-0.2775263878966252,0.7007056529221588,613,154,192,g192
c_15647,1.870743219057719,2.337616346034662,34.311170273495705,0.11337837640224308,0.14167371681817498,0.4602589703794526,0.18800970123304261,0.6133587846468583,0.11337837640224308,0.14167371681817498,0.4602589703794526,0.18800970123304261,0.6133587846468583,614,154,192,g192
c_15794,0.03210534524790395,0.04060920397300049,321.0534524790395,0.013759433614419928,0.01740394449334001,,,,0.013759433614419928,0.01740394449334001,,,,612,154,192,g192
c_15856,0.5856148643626108,0.7462808373665984,35.90811143735963,0.13013663851270843,0.1658401880735279,-0.19483583293352522,-0.17069060751571707,0.2181789317528879,0.13013663851270843,0.1658401880735279,-0.19483583293352522,-0.17069060751571707,0.2181789317528879,608,153,192,g192
c_16008,11.649655059311124,14.09562947420627,38.75895791307855,0.2987090999277791,0.3614263927650194,0.5705872764577868,-1.5458241727392181,0.15640727273896377,0.2987090999277791,0.3614263927650194,0.5705872764577868,-1.5458241727392181,0.15640727273896377,614,154,192,g192
c_16048,5.163657342063057,6.613678435721131,52.59710544158075,0.13955830419086504,0.17874806497759874,0.7008392686783478,0.47935052891962626,0.7192641567876331,0.13955830419086504,0.17874806497759874,0.7008392686783478,0.47935052891962626,0.7192641567876331,614,154,192,g192
