container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_13044,v2_volatility,v3_cpu_std,-0.002760649779323443,-0.0010518268580551604,-0.27152049668603695,-0.003936862518299833,-0.0005688594537667235,-0.0006901624448308608,-0.0002629567145137901,0.0372290498166955,0.0031023776615910492,-0.005763844790836269,-0.00048151375239388096
c_13083,v2_volatility,v3_cpu_std,0.009180630895520459,0.010978616627768334,0.12400122352575416,0.007763818039425274,0.005436441676947457,0.0010200700995022793,0.0012198462919742886,-0.13049231445365472,-0.021711955033449692,-0.009175635619065883,-0.0012054033114618726
c_13166,v2_volatility,v3_cpu_std,0.007265651666695572,0.004428494730285948,0.03554625618651386,-0.010634091218246766,-0.0318081822094507,0.0003459834126997921,0.00021088070144217874,-0.09464271773179023,-0.006663915885581462,0.0015677226135780015,0.00010353611553906182
c_13170,v2_volatility,v3_cpu_std,0.04366094887449368,0.04030165058248958,0.10511418046173304,0.09437543544918281,0.0864779681985599,0.0014084177056288283,0.0013000532445964497,0.029458767347325998,-0.06647134377801578,0.01005757516881954,0.0024391947944882135
c_13229,v2_volatility,v3_cpu_std,0.011776175026279923,0.011134208595195982,0.10200690900411757,0.01398196703521526,0.017516908607644766,0.0013854323560329451,0.001309906893552426,-0.20398262049917265,-0.009904512773081464,-0.004284932189733196,-0.0001134509434076106
c_13269,v2_volatility,v3_cpu_std,0.0025312900438621,0.0021531929873327416,0.08496819558249058,-0.006011894161929376,-0.005854174337175833,0.0008437633479540518,0.0007177309957775435,-0.04065123839308554,-0.008045150880898078,0.01667855219582652,0.0016481185013473743
c_13308,v2_volatility,v3_cpu_std,-0.00029869839003519383,-0.0004186478470001049,-2.9869839003519374,-0.00029869839003519383,-0.0004186478470001049,-0.0011947935601407753,-0.0016745913880004196,0.7175612914621599,2.184934964403441,0.01919076860400537,0.0014395492733892574
c_13389,v2_volatility,v3_cpu_std,0.19775766068697642,0.19826643748929662,1.751771557335303,0.10821872426833767,0.05446072326754692,0.003684925354415697,0.003694405667502426,-0.10995199672055805,-0.09477410348600368,0.027782006103017592,0.004689250180482671
c_13403,v2_volatility,v3_cpu_std,0.00034914212133491107,0.004525568199954977,-0.01896177083935413,0.023303071018744848,0.020762251757651784,4.987744590499027e-05,0.0006465097428507149,-0.21750707146325635,-0.022086089408086984,0.0271980165872749,0.003371075171734778
c_13441,v2_volatility,v3_cpu_std,0.00033060985336574866,-0.0005612079817864934,-0.028483134744498706,0.011220663669519126,0.018029626063936988,1.6530492668281882e-05,-2.806039908932051e-05,0.004551590592067251,0.0011188323677555623,-0.0017549911830674753,-0.00020677713552592165
c_13607,v2_volatility,v3_cpu_std,0.010379703656445027,0.02328444305499211,0.1434618859409369,0.012136680827825597,0.027309462665582096,0.0007414074040317797,0.001663174503928,-0.2879189855693267,-0.013833315983855732,-0.006260153718678701,-0.00019919162747322
c_13615,v2_volatility,v3_cpu_std,-0.1197324728119753,-0.11985127030743037,-2.628574532354989,-0.2799474146963723,-0.23482286145985665,-0.0014253865810949368,-0.0014268008369932167,0.042419149429366365,0.08331011640222963,-0.0549382466467294,-0.00947360348176368
