container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_13269,v0_baseline,v1_prophet,-9.946183334363923e-05,0.0007882721267155057,0.007382903765282833,-3.6206765798851848e-06,8.293214602850263e-05,-3.3153944447888994e-05,0.000262757375571826,-0.03477798399831078,-0.002939192849053418,0.00873968347209736,0.0003959543543503522
c_13308,v0_baseline,v1_prophet,-6.713541271826306e-05,-0.00011029900679880144,-0.6713541271826244,-6.713541271826306e-05,-0.00011029900679880144,-0.00026854165087305225,-0.00044119602719520576,0.3956460552144477,0.5587510766575612,0.05108689259772686,0.0032380536891154395
c_13389,v0_baseline,v1_prophet,0.19283288017032785,0.19836577341382267,1.7341233470402244,0.13173099990895443,0.16787396585072667,0.0035931592578322125,0.0036962566474625647,-0.08939827711457515,-0.09344159870456559,0.054689904179062776,0.003475186864660327
c_13403,v0_baseline,v1_prophet,-0.003298883677866571,-0.003342161485703099,-0.19466192417814554,0.0014528185092785861,-0.0010186230152799958,-0.0004712690968380895,-0.00047745164081473834,0.05087917669981457,0.016317351435822358,0.024992220828124627,0.00261064969670951
c_13441,v0_baseline,v1_prophet,-0.007304689103369122,-0.007767409475637699,-0.054487256458576105,0.0016205813735723495,-0.002683050606262949,-0.00036523445516845054,-0.0003883704737818877,0.13840293926928013,0.015468053442958984,0.028935720327551453,0.0022831184656731144
c_13607,v0_baseline,v1_prophet,-0.0043150907982247855,-0.0006930088243173316,-0.12691294588506707,-0.002786398881289287,-0.0007439575991634584,-0.0003082207713017704,-4.95006303084522e-05,-0.07021001336223529,0.00041212303300874886,0.005766964226719989,0.00012081916414860535
c_13615,v0_baseline,v1_prophet,0.07376146855540355,0.10291220463183581,1.6713724909559744,0.16389602158795302,0.10006222907278417,0.0008781127208976613,0.0012251452932361129,-0.13780097475764405,-0.06928533414390659,0.0384517868027138,0.0040192589548705086
c_13658,v0_baseline,v1_prophet,0.0009615331298540308,0.0005922393458073216,0.012090555625725585,0.005166720593874796,0.0007118185568790736,0.00016025552164236623,9.870655763472014e-05,0.08048363564377127,-0.00046900264094107413,0.0031070029337690614,6.904490833665514e-05
c_13690,v0_baseline,v1_prophet,-0.028182035693173013,-0.02699487400050904,-1.0714476083505566,0.019983426425659534,-0.03236094667576772,-0.0007828343248103588,-0.0007498576111252472,0.1888026712933769,0.02995094790641628,0.04083043412892943,0.0042537462278965195
c_1379,v0_baseline,v1_prophet,-0.004289097646221596,-0.003660696239134009,-0.1568737101391573,-0.007426945149973108,-0.005422922254679219,-0.0007148496077035993,-0.0006101160398556821,0.04892410801731378,0.013492967471750772,0.02646350862485107,0.0037638584340424722
c_1387,v0_baseline,v1_prophet,0.0072094984897393966,0.010527826118205741,0.23041074281242047,0.008270665846066505,0.01398836810762294,0.0003003957704058105,0.0004386594215919082,-0.20730156135005665,-0.051839464804178004,0.015649676686029027,0.0023693952919206468
c_13873,v0_baseline,v1_prophet,0.004105016781490667,0.0031792630381932696,0.07800734461755354,0.005418406414296584,0.0036210138626326938,0.0005864309687843294,0.00045418043402756236,0.0066903697149501284,-0.002281888823483902,0.002336499595392707,2.529224405001433e-05
c_14106,v0_baseline,v1_prophet,5.261235361784036e-05,1.569214515078493e-05,0.508073992293248,5.261235361784036e-05,1.569214515078493e-05,0.00015783706085352456,4.7076435452347853e-05,0.09121113777155039,-0.0005620746503411933,0.00628956769109114,0.00016953626190073328
c_14135,v0_baseline,v1_prophet,-0.027441822851599795,-0.0373075165312291,-0.09891439563351323,-0.02564845844062802,-0.029839764577730854,-0.001016363809318535,-0.0013817598715269996,0.05544739148691691,0.026637058144489467,0.02480147012243368,0.0024014695435087864
c_14296,v0_baseline,v1_prophet,0.012456101539590758,0.004871988175525921,0.17444277057795432,0.011448724451563308,0.004865257964644876,0.00047908082844577704,0.00018738416059715934,-0.04509007165558587,-0.005180075691620267,0.010909029363151124,0.000253914970987437
c_14363,v0_baseline,v1_prophet,-0.0035777318659468427,-0.0010068158469140887,-0.14441089968737586,-0.003909259069976967,-0.0016115427740310828,-0.000841819262575691,-0.0002368978463327398,0.0031794311174951906,0.0021628107421285403,0.006666037855305548,0.00034569879789799786
c_14388,v0_baseline,v1_prophet,0.006686532640221454,0.0014584278553299024,0.10098262435059269,0.008017097928171513,-0.0029890227458047036,0.00020262220121882932,4.419478349484626e-05,-0.051725213456675634,-0.004176336769067035,0.04102038444659761,0.006755625170490844
c_14396,v0_baseline,v1_prophet,0.06689264569460152,0.06905060214986936,0.47910478231881726,0.04050435706193811,0.0029425437477113014,0.0031853640806953215,0.003288123911898533,-0.037277004706883,-0.08014196207463886,0.0824489420536165,0.010710386569890642
c_14413,v0_baseline,v1_prophet,0.0023744190054154624,6.196660130075582e-05,0.13524413968869098,-0.00028702772473665483,-0.001393660206159053,0.0005936047513538656,1.5491650325188955e-05,-0.07800452654839644,-0.0001891403443174955,0.022967407598201713,0.0011529767860124834
c_14416,v0_baseline,v1_prophet,0.0015516093160385935,0.0020393576746288167,0.0693690721944975,-0.0003485368894569074,0.003380410077048257,0.0007758046580192968,0.0010196788373144083,-0.19584143285091626,-0.007581038743484481,0.005548204807000048,0.00023101026842841033
c_14417,v0_baseline,v1_prophet,-0.0029263864408526352,-0.001414416179605249,-0.02174087080195619,0.005532803528088603,0.008670033913069197,-0.00010090987727077311,-4.8772971710520086e-05,0.09805092051646175,0.001537924157438031,0.006140411775009413,0.000556467714742534
c_14435,v0_baseline,v1_prophet,0.0040251647900304555,0.002439150879092633,0.11650909890854244,-0.014102327705052375,-0.011101319661832587,0.0001284627060647997,7.784524082210531e-05,-0.06034723778431779,-0.008958041459191435,0.030921895487546786,0.005073572994756072
c_14471,v0_baseline,v1_prophet,0.009924967852563027,-0.0005855278799984376,0.028394460007870492,0.005848908213710757,-0.018770778787598807,0.00018045396095569405,-1.0645961454516795e-05,0.005337693996825821,0.0005802403536088185,0.004902479086986412,0.0002478192244718913
c_14820,v0_baseline,v1_prophet,0.023898285149627885,-0.0071180374015029635,0.29585599862618395,-0.14840857574017718,-0.25102659814813766,0.0006207346792111296,-0.00018488408835072578,0.0074254512741760426,0.0034691609901672527,0.0011632281014959112,7.220014126703422e-05
c_14855,v0_baseline,v1_prophet,0.0017251647429854522,0.0011271816244565747,0.03146249875968543,0.01256207987214153,0.008593829714386603,0.0001078227964365977,7.044885152853592e-05,-0.02284337288267875,-0.004028365549096469,0.027288119313494896,0.001706230277232245
c_14886,v0_baseline,v1_prophet,0.030999088494234828,0.0027027953548288686,0.13316856704320656,0.0562869608635268,-0.028103211540011497,0.0008610857915065245,7.507764874524481e-05,-0.0030487124927472686,-0.003404847562881841,0.1331267635088918,0.039360548780196764
