ridge_pearson_r,ridge_r_squared,prophet_var,remaining_var,var_ratio_remaining_to_prophet,theoretical_min_var_ratio_if_orthogonal_error,container_id
0.2969895834342825,0.08820281266846865,0.22685969869287428,0.20763084067553725,0.9152389863509017,0.9117971873315314,c_11461
0.19432584035447842,0.03776253222947423,0.6550301708482319,0.6303267231307412,0.9622865498157117,0.9622374677705258,c_11735
0.011779992049815493,0.00013876821269371623,0.9985579117987592,1.0263164588847566,1.0277986351697863,0.9998612317873062,c_11752
0.004311825544709096,1.859183952800589e-05,1.5366641203718456,1.5639993744517648,1.0177886980749602,0.999981408160472,c_1181
0.555189642746807,0.3082355394133272,0.2838641395435958,0.20742890144078222,0.7307330252221779,0.6917644605866728,c_1186
0.37994222510372433,0.14435609441676914,0.5993550850162888,0.5320312498139994,0.8876728722499123,0.8556439055832309,c_11996
0.056727628346680256,0.003218023817839081,4.621582266833699,4.641446304967776,1.0042981033306773,0.9967819761821609,c_12060
0.564836145523824,0.3190398712902105,0.2764487890373855,0.21365729948642817,0.7728639370438127,0.6809601287097895,c_12158
0.23195417610611144,0.05380273981306496,0.4493763089868152,0.4277992469367943,0.9519844245935671,0.9461972601869351,c_12164
0.21777420929054997,0.04742560623212426,1.6609843085031244,1.5862409584752402,0.9550005682502547,0.9525743937678758,c_12174
-0.27649988405274495,0.0764521858811814,0.11689176269769677,0.13005915248941222,1.1126460024883764,0.9235478141188186,c_12189
-0.06716608284382289,0.004511282684583279,1.3180584419471204,1.3874054359021941,1.0526129887326012,0.9954887173154168,c_12193
-0.2568737712835355,0.06598413437342611,6.245765814681177,7.159415209452872,1.1462830054601292,0.9340158656265739,c_12231
-0.6838928577614714,0.4677094408971521,6.599079368728869,10.347421861114704,1.5680099121323114,0.532290559102848,c_12237
0.06645376911977725,0.004416103430224661,0.13368822957542653,0.13608649630110137,1.0179392511464276,0.9955838965697753,c_12441
0.4851386046754441,0.23535946574643685,0.38741822300944095,0.3052795840266237,0.7879845755711505,0.7646405342535632,c_12517
0.15432145657637603,0.02381511195985431,0.5941048855713558,0.5813004136959207,0.9784474556826428,0.9761848880401457,c_12624
-0.03089556068688493,0.0009545356701569896,1.3256256383415725,1.3793519724088648,1.0405290396574607,0.999045464329843,c_12767
0.09869151385559088,0.009740014907108288,0.4556859636628675,0.4516280967408339,0.9910950363943275,0.9902599850928917,c_12858
