band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
5-12,0.1159681492809291,0.12718382959521762,-1.300157596908496,-0.4513897361356998,0.6164401747560508,c_10695
13-24,0.10530679381154329,0.14405130544168998,-0.2302204145192237,-0.18353401258188967,0.3180042492297021,c_10695
25-48,0.22783015857416786,0.28987272170099077,-0.721335192771926,0.1218093442097917,0.15336309378276305,c_10695
49-96,0.09321134578342116,0.11395578498113274,-0.3495854089087742,0.05231659065365159,0.5796243862546284,c_10695
1-4,0.09093924173543474,0.1277029834357495,-9.032112442320035,-0.3927795954306068,2.396648906474831,c_10733
5-12,0.1406616044851109,0.18978288887098865,-0.49402875613013153,-0.4180696438426381,0.334119983018582,c_10733
13-24,0.15319792776981864,0.16550140129214858,-1.3177112924719623,-0.2034094213194825,0.4880351544127603,c_10733
25-48,0.12609274510002216,0.15688759708940733,-0.07032056894444527,0.15421554676104282,0.2926389222192266,c_10733
49-96,0.11015610376313749,0.1438922839072653,-0.5572269239947869,0.06068231629192082,0.5242619824108755,c_10733
1-4,0.07122551717009726,0.1280035979023916,-1.491428742652801,-0.7283869303169771,0.4006007273971726,c_10878
5-12,0.05076124092512488,0.05605163908283515,-0.029094041087559752,0.3059850469981037,0.6085319120316842,c_10878
13-24,0.09814901094049978,0.12647956951235914,-0.6212014131193935,-0.3772574516646327,0.35660221278145426,c_10878
25-48,0.10017577444452186,0.12945218387020108,-0.23085376985623163,-0.2480107198190485,0.29086911705912266,c_10878
49-96,0.08958554655194735,0.12230477767470688,-0.3180159710191457,-0.03428707192393586,0.5298615291244564,c_10878
1-4,0.15556146204384214,0.17502938117205502,-4.20739077789119,0.0473891211101079,0.8145011277886824,c_10898
5-12,0.24965995747146233,0.3007599072802681,-1.7607219949200372,0.21155463631641602,0.1347593561564074,c_10898
13-24,0.1705345256832855,0.2536542965648738,-0.6105540502802687,0.27156200883569753,0.27718899160581784,c_10898
25-48,0.15478820695264006,0.19311210453055755,-0.26068800671491554,-0.09336784851155476,0.19453720902406116,c_10898
49-96,0.105073837281403,0.12404028312670014,0.036368269300382394,0.31974183174261095,0.2702053925630428,c_10898
1-4,0.08320733127326908,0.10444304938079822,-0.2030509573996382,0.7199151409494029,0.30524596946524785,c_11013
5-12,0.10126913589980846,0.11574282969730479,-0.11527433115056307,0.6858955205184047,0.23999509314038855,c_11013
13-24,0.10071188929019621,0.14402375986570687,-0.3458693589219779,0.24549037071254934,0.2707809417388811,c_11013
25-48,0.07646978162356823,0.10192353906158821,-0.8133787898079137,-0.4268319815704338,0.4207991219661677,c_11013
49-96,0.06541787859533937,0.0862098863892188,-1.722750665714977,0.07952561148023014,0.6670467229257048,c_11013
1-4,0.1368741861515669,0.15827753590978066,-423.61019231195445,0.8955051634261133,11.23352563263739,c_11087
5-12,0.10066818274496449,0.14032643461860642,-0.5662224760196486,-0.4071389676111751,0.4316943669617356,c_11087
13-24,0.035359009789160026,0.04164612217691552,-6.74232400180005,0.5335277043165179,3.1779693896805967,c_11087
25-48,0.10533701959298235,0.13009195119531403,-0.2892673079313435,0.26421246989858826,0.32294216687947874,c_11087
49-96,0.0941520922081701,0.16849266990828068,-0.25603105526326964,-0.10831470818516846,0.396525749523932,c_11087
1-4,0.010651012844236168,0.014729106435984067,0.8804073961944361,0.9865529579709789,0.7891368557622017,c_11203
5-12,0.026165245276011717,0.036900544934684164,-0.34125659789969465,0.45783011857944544,1.1256492203333184,c_11203
13-24,0.05771325768900092,0.07343112539989967,-2.4894979831044295,0.24076104260967995,0.8899598876972693,c_11203
25-48,0.06243703828944814,0.09347678354669738,-0.254668881886714,-0.026851899222870415,0.2907452789957594,c_11203
49-96,0.0687649920053869,0.10500471643383756,-0.5312041289577873,-0.0018464415251540495,0.631713127950866,c_11203
1-4,0.24598006531494893,0.27260155922671186,-2.094911432358743,-0.7912628798572694,0.6586002758352408,c_11307
5-12,0.11347880078441763,0.12183778348048976,0.10709504792831481,0.6095793665508908,0.22463224436320617,c_11307
13-24,0.23496033326863672,0.2641442189640313,-0.026752149303108652,0.015996346158333067,0.18033664641418257,c_11307
25-48,0.20058134037867872,0.39796758774289304,-0.005288500056713774,0.11918984756122487,0.10388245154692746,c_11307
