container_id,band,band_range,sigma_actual,sigma_predicted,std_ratio,flagged_low_sigma,arm
c_14964,h73_96,73-96,0.06850870032512077,0.06505356729030609,0.9495665073426046,False,da_mse
c_15030,h01_12,1-12,0.11635452397216438,0.08670718967914581,0.7451982674939985,False,da_mse
c_15030,h13_24,13-24,0.037968854582036936,0.050396185368299484,1.3273032837851768,False,da_mse
c_15030,h25_48,25-48,0.13520399267804406,0.02371997945010662,0.1754384540003199,False,da_mse
c_15030,h49_72,49-72,0.08951512939799118,0.03241603448987007,0.36212911390370534,False,da_mse
c_15030,h73_96,73-96,0.09498440377763671,0.05023923143744469,0.5289208484695789,False,da_mse
c_15035,h01_12,1-12,0.0007326259446600034,0.033860135823488235,46.21749484889185,False,da_mse
c_15035,h13_24,13-24,0.0009660611018634739,0.047318343073129654,48.980693852444126,False,da_mse
c_15035,h25_48,25-48,0.0023001285722788556,0.03146372735500336,13.679116782515607,False,da_mse
c_15035,h49_72,49-72,0.796640731192317,0.04402490332722664,0.05526318402190584,False,da_mse
c_15035,h73_96,73-96,0.004334817160891965,0.05264384672045708,12.144421498420172,False,da_mse
c_15072,h01_12,1-12,0.06621285180957041,0.06683976948261261,1.0094682173612644,False,da_mse
c_15072,h13_24,13-24,0.07541501178447974,0.03222617506980896,0.4273177754305018,False,da_mse
c_15072,h25_48,25-48,0.06029813041981612,0.04491691291332245,0.7449138572057807,False,da_mse
c_15072,h49_72,49-72,0.2946221577959943,0.05041124299168587,0.17110472399225385,False,da_mse
c_15072,h73_96,73-96,0.07637537315132939,0.060400232672691345,0.790833879829496,False,da_mse
c_15179,h01_12,1-12,0.09753313454987585,0.0916142538189888,0.939314154536269,False,da_mse
c_15179,h13_24,13-24,0.05683702453331102,0.027895435690879822,0.49079690430541234,False,da_mse
c_15179,h25_48,25-48,0.07523132214295586,0.046387434005737305,0.6165973517997079,False,da_mse
c_15179,h49_72,49-72,0.07666852883681742,0.06122516840696335,0.7985697565330362,False,da_mse
c_15179,h73_96,73-96,0.11308821055997362,0.08247829228639603,0.7293270613974004,False,da_mse
c_15235,h01_12,1-12,0.04451500931236469,0.04026991128921509,0.9046367036933212,False,da_mse
c_15235,h13_24,13-24,0.032979252594280195,0.04742107912898064,1.437906422937104,False,da_mse
c_15235,h25_48,25-48,0.043849779829786564,0.026698516681790352,0.6088631866665476,False,da_mse
c_15235,h49_72,49-72,0.03620608094783059,0.042100246995687485,1.1627949199017096,False,da_mse
c_15235,h73_96,73-96,0.031563678070725264,0.05675550922751427,1.7981272366402055,False,da_mse
c_15282,h01_12,1-12,0.13104256618688595,0.048802003264427185,0.37241336677449033,False,da_mse
c_15282,h13_24,13-24,0.14365564917956397,0.06520505994558334,0.45389833478862746,False,da_mse
c_15282,h25_48,25-48,0.2209067055540358,0.04811098054051399,0.21778868332607318,False,da_mse
c_15282,h49_72,49-72,0.13659173750965967,0.051894377917051315,0.37992325790116976,False,da_mse
c_15282,h73_96,73-96,0.23868920941514757,0.06785029917955399,0.2842621136741178,False,da_mse
c_15420,h01_12,1-12,0.1756734952132254,0.09719224274158478,0.5532550179161447,False,da_mse
c_15420,h13_24,13-24,0.22221945254111114,0.046004459261894226,0.20702264691874034,False,da_mse
c_15420,h25_48,25-48,0.20585581185275428,0.05361352115869522,0.2604421059389093,False,da_mse
c_15420,h49_72,49-72,0.18151609444765998,0.06750570237636566,0.3718992664632881,False,da_mse
c_15420,h73_96,73-96,0.21635417217231828,0.08568646013736725,0.39604718169761516,False,da_mse
c_15446,h01_12,1-12,0.011194614701679397,0.03769563138484955,3.3673004734316145,False,da_mse
c_15446,h13_24,13-24,0.24646869241625524,0.041522882878780365,0.16847122639273523,False,da_mse
c_15446,h25_48,25-48,0.0434188482637408,0.02759166806936264,0.6354767381613049,False,da_mse
c_15446,h49_72,49-72,0.017831608279677284,0.03846081346273422,2.156889768970984,False,da_mse
c_15446,h73_96,73-96,0.0021113817474988717,0.05049329623579979,23.91481137677438,False,da_mse
c_15486,h01_12,1-12,0.21762336057402779,0.10286054760217667,0.4726539803946605,False,da_mse
c_15486,h13_24,13-24,0.1969831920467602,0.07331762462854385,0.37220243954184473,False,da_mse
c_15486,h25_48,25-48,0.2250372521141746,0.03421939164400101,0.1520610091107916,False,da_mse
c_15486,h49_72,49-72,0.213557226352036,0.044154293835163116,0.20675626196033034,False,da_mse
c_15486,h73_96,73-96,0.1918993693825233,0.062408365309238434,0.3252140197753151,False,da_mse
c_15527,h01_12,1-12,0.09696833059272017,0.06695448607206345,0.69047786697784,False,da_mse
c_15527,h13_24,13-24,0.07615586328256507,0.046239402145147324,0.607167986180957,False,da_mse
c_15527,h25_48,25-48,0.09924151126191451,0.03908654302358627,0.3938527590579563,False,da_mse
c_15527,h49_72,49-72,0.1310380067642107,0.05404210835695267,0.41241552501783574,False,da_mse
c_15527,h73_96,73-96,0.12146017262854422,0.07758821547031403,0.6387955310058575,False,da_mse
c_15555,h01_12,1-12,0.334516481013082,0.07055710256099701,0.21092264975200942,False,da_mse
c_15555,h13_24,13-24,0.3540217396254305,0.07877674698829651,0.22251951835400147,False,da_mse
c_15555,h25_48,25-48,0.38222731623701045,0.06295905262231827,0.16471625639460785,False,da_mse
c_15555,h49_72,49-72,0.3304098246720326,0.05154898762702942,0.15601529911587025,False,da_mse
c_15555,h73_96,73-96,0.34828956918339715,0.06957534700632095,0.1997629362528655,False,da_mse
c_15570,h01_12,1-12,0.022779063164049995,0.03132262080907822,1.3750618532245742,False,da_mse
c_15570,h13_24,13-24,0.023952365942705608,0.027849853038787842,1.1627182511074303,False,da_mse
c_15570,h25_48,25-48,0.028155269228218868,0.025803443044424057,0.9164694123600255,False,da_mse
c_15570,h49_72,49-72,0.03789151788319226,0.03389471396803856,0.8945198255853829,False,da_mse
c_15570,h73_96,73-96,0.032816463030241314,0.04865410923957825,1.4826128335263336,False,da_mse
c_15604,h01_12,1-12,0.11810168029273052,0.0727020874619484,0.6155889338893971,False,da_mse
c_15604,h13_24,13-24,0.17750738072342012,0.06323684006929398,0.35624907432905734,False,da_mse
c_15604,h25_48,25-48,0.20005899896398432,0.027093946933746338,0.13542978358411126,False,da_mse
c_15604,h49_72,49-72,1.0379397665665226,0.043088894337415695,0.0415138678807467,False,da_mse
c_15604,h73_96,73-96,0.10265920113236858,0.05294003337621689,0.5156871745763549,False,da_mse
c_15616,h01_12,1-12,0.023586100529827396,0.05817176401615143,2.466357842517732,False,da_mse
c_15616,h13_24,13-24,0.02284598903722549,0.02690187282860279,1.177531547650163,False,da_mse
c_15616,h25_48,25-48,0.06188001331843746,0.021677294746041298,0.3503117336851387,False,da_mse
c_15616,h49_72,49-72,0.06377280738987129,0.029507145285606384,0.4626916470089861,False,da_mse
c_15616,h73_96,73-96,0.02385458907380935,0.04643988609313965,1.9467904456223626,False,da_mse
c_15630,h01_12,1-12,0.03177417755721633,0.03898653760552406,1.2269880954533066,False,da_mse
c_15630,h13_24,13-24,0.0490315300992223,0.02715015783905983,0.5537285453690229,False,da_mse
c_15630,h25_48,25-48,0.11156328934432415,0.02288760431110859,0.20515354509196362,False,da_mse
c_15630,h49_72,49-72,0.11163839591133153,0.04278998821973801,0.38329096249039474,False,da_mse
c_15630,h73_96,73-96,0.08501379744000118,0.05162952095270157,0.6073075489792031,False,da_mse
c_15640,h01_12,1-12,0.21886526266194012,0.04062342271208763,0.18560927493932503,False,da_mse
c_15640,h13_24,13-24,0.06964199489732895,0.022136438637971878,0.3178604902201172,False,da_mse
c_15640,h25_48,25-48,0.1332044042799961,0.023403730243444443,0.17569787102722012,False,da_mse
c_15640,h49_72,49-72,0.062108733389987965,0.043423257768154144,0.6991489827283138,False,da_mse
c_15640,h73_96,73-96,0.03209590222249376,0.05530981346964836,1.7232671350452209,False,da_mse
c_15642,h01_12,1-12,0.09441359495156279,0.04953790828585625,0.5246904146724928,False,da_mse
c_15642,h13_24,13-24,0.09795733002376998,0.042936377227306366,0.4383171449945356,False,da_mse
c_15642,h25_48,25-48,0.05969293681859168,0.04161778464913368,0.6971978070975325,False,da_mse
c_15642,h49_72,49-72,0.07996175669708182,0.04974968731403351,0.6221685136620956,False,da_mse
c_15642,h73_96,73-96,0.07532590653543293,0.06834980100393295,0.9073876989689005,False,da_mse
c_15647,h01_12,1-12,0.053336255146494684,0.09874282777309418,1.8513265976751587,False,da_mse
c_15647,h13_24,13-24,0.04819171571593549,0.019437922164797783,0.4033457177448088,False,da_mse
c_15647,h25_48,25-48,0.08572718873827037,0.029808104038238525,0.34770887132720796,False,da_mse
c_15647,h49_72,49-72,0.07049514037983336,0.0509989894926548,0.7234397891523903,False,da_mse
c_15647,h73_96,73-96,0.07125095148280833,0.06749961525201797,0.9473503700270517,False,da_mse
c_15794,h01_12,1-12,0.0017476097111336344,0.033596377819776535,19.224188104324124,False,da_mse
c_15794,h13_24,13-24,0.005855696934195373,0.025305313989520073,4.321486284876739,False,da_mse
c_15794,h25_48,25-48,0.0069780449707579585,0.021878791972994804,3.135375605155826,False,da_mse
c_15794,h49_72,49-72,0.0012485821376245585,0.02863226644694805,22.9318244944792,False,da_mse
c_15794,h73_96,73-96,0.0014381828933433096,0.037291269749403,25.92943492931756,False,da_mse
c_15856,h01_12,1-12,0.099829510958794,0.061187744140625,0.6129224069411807,False,da_mse
c_15856,h13_24,13-24,0.1559143693154337,0.08698655664920807,0.5579123786417896,False,da_mse
c_15856,h25_48,25-48,0.1803256988598243,0.04273277521133423,0.23697551420306673,False,da_mse
c_15856,h49_72,49-72,0.14079374353347665,0.050468940287828445,0.358460106402586,False,da_mse
c_15856,h73_96,73-96,0.1444394909609355,0.0705249235033989,0.48826621469105547,False,da_mse
c_16008,h01_12,1-12,0.2115137057687933,0.03129466250538826,0.14795571942556107,False,da_mse
c_16008,h13_24,13-24,0.055769857906028036,0.02656986378133297,0.4764197862240042,False,da_mse
c_16008,h25_48,25-48,0.09125953771714232,0.026983801275491714,0.29568198514359817,False,da_mse
c_16008,h49_72,49-72,0.10877724786725947,0.03167138993740082,0.29115822066071495,False,da_mse
c_16008,h73_96,73-96,0.14619313123170127,0.02130776271224022,0.14575077866325728,False,da_mse
c_16048,h01_12,1-12,0.08402685281090101,0.05615127459168434,0.6682539297056678,False,da_mse
c_16048,h13_24,13-24,0.08190939753371282,0.048876505345106125,0.5967142576648693,False,da_mse
c_16048,h25_48,25-48,0.07758508147534053,0.04521440714597702,0.5827719232382048,False,da_mse
c_16048,h49_72,49-72,0.1171747618969808,0.037020131945610046,0.31593946807553897,False,da_mse
c_16048,h73_96,73-96,0.12131600282638305,0.04705936461687088,0.3879073124773008,False,da_mse
