horizon,mae,rmse,r2,std_actual,std_predicted,std_ratio,container_id
48,0.0641081628534566,0.08861188199616832,0.0069684042373967525,0.08892224670847058,0.0071036843582987785,0.07988646959841258,c_12624
96,0.06038297336451174,0.08406154136826109,0.007594922569989948,0.08438259174358037,0.006963898427784443,0.08252766694991019,c_12624
1,0.027547943875385228,0.027547943875385228,,0.0,0.0,,c_12767
4,0.054094508841858305,0.056439661112349,-735.100913837349,0.002080250901828716,0.014670695178210735,7.0523681375712695,c_12767
12,0.07152151160689772,0.08770327005381565,0.057940555949236194,0.0903600853951418,0.013581279665231705,0.1503017577489131,c_12767
24,0.09628493627886354,0.11160492648909916,-0.2612066962817252,0.09937799531717852,0.010409321635961533,0.10474473350703799,c_12767
48,0.11198232004972813,0.1314800492515704,-0.016419964864088366,0.13041371441967392,0.00815019104629755,0.062494892370522276,c_12767
96,0.10413668026882361,0.12704897448042918,-0.01890902915368753,0.12586455898876414,0.008076448924839497,0.06416777677313021,c_12767
1,0.026953301367747817,0.026953301367747817,,0.0,0.0,,c_12858
4,0.0663655136052699,0.07653580921420264,-0.3213987665248299,0.06658060387606611,0.0004667577159125358,0.007010415777864735,c_12858
12,0.03987720298129088,0.0502302662012991,-0.005935007187555019,0.05008186793866112,0.0006726441788487136,0.013430892387491407,c_12858
24,0.03176729717976722,0.04055636218560388,-0.004298177395989811,0.040469482932729936,0.0010732781374827027,0.026520678291510433,c_12858
48,0.04456933601965766,0.06352691854652319,-0.019257017764989337,0.0629239438259887,0.001372018945403397,0.021804401663023686,c_12858
96,0.040413120167426285,0.05480999449429658,-0.0013551357686063525,0.05477289470447233,0.0013576954370364547,0.024787724737973284,c_12858
1,0.18339530993712935,0.18339530993712935,,0.0,0.0,,c_1286
4,0.09305808828635471,0.1067182658658393,-0.4288377455400041,0.08927858579797118,0.003116746200248599,0.03491034465198065,c_1286
12,0.06241964297236474,0.07808831338362182,0.0032829737567652284,0.07821681080233693,0.009718206711113453,0.12424703348839551,c_1286
24,0.07595942688847136,0.11379807985046492,0.013528478656612775,0.11457573663871469,0.007520630955696106,0.0656389491905297,c_1286
48,0.08635912488581128,0.11856436403141092,0.009536926114699917,0.11913381014794666,0.0060696108266711235,0.05094784443755773,c_1286
96,0.09884560373023872,0.13979143776495292,0.006925356963512708,0.14027801934540585,0.005613320041447878,0.04001567792047469,c_1286
1,0.28793250316422125,0.28793250316422125,,0.0,0.0,,c_12971
4,0.14411801420538245,0.16755950250075205,0.005624888346700718,0.16803275166600865,0.0004748552164528519,0.002825968221937476,c_12971
12,0.14159981212148273,0.167944192202231,-0.0987944565164538,0.16021632284270784,0.0021351592149585485,0.013326727121647513,c_12971
24,0.10886192771998988,0.13267662359133375,-0.008628311306902114,0.13210791360584107,0.0022393404506146908,0.016950842606567967,c_12971
48,0.10043843920059663,0.12703884863870132,-0.009614847515698965,0.1264324881208186,0.0017715099966153502,0.014011509406684297,c_12971
